web-scraper-order,web-scraper-start-url,Detail,Detail-href,Name,Image-src,Category,Ig_Follow,eng_rate,est_Reel_play,Avg_like,Avg_Comments,yt_subs,views(30 days),total_views,uplaods,yt_links,yt_links-href,insta_link,insta_link-href
"1708342498-51","https://goodcreator.co/instagram-influencers/it-ites/under-10k-followers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/networkers.home/IA_1716246?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","NETWORKERS HOME","","IT & ITES","3,466","57.52%","NaN","1,980","13","17,900","15,706","1,919,718","751","","https://www.youtube.com/channel/UCWLd8VySHjRnfPWyvFpZGZw","","https://www.instagram.com/networkers.home"
"1708342505-52","https://goodcreator.co/instagram-influencers/it-ites/under-10k-followers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/sureshtechs/IA_1716253?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","Suresh Techs","","IT & ITES","3,495","6.88%","3,453","225","15","","","","","","","","https://www.instagram.com/sureshtechs"
"1708342513-53","https://goodcreator.co/instagram-influencers/it-ites/under-10k-followers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/kiranpatwardhan01/IA_112526?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","KIRAN PATWARDHAN","https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/24988017142.jpg","IT & ITES","3,568","0.70%","124","21","3","","","","","","","","https://www.instagram.com/kiranpatwardhan01"
"1708342521-54","https://goodcreator.co/instagram-influencers/it-ites/under-10k-followers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/debabrataduttain/IA_153676?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","Debabrata | Graphic Designer","https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/10020213363.jpg","IT & ITES","3,771","1.10%","1,224","40","0","","","","","","","","https://www.instagram.com/debabrataduttain"
"1708342528-55","https://goodcreator.co/instagram-influencers/it-ites/under-10k-followers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/log2base2/IA_1716249?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","Log2Base2®","https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/5877162833.jpg","IT & ITES","3,805","1.84%","1,553","68","1","","","","","","","","https://www.instagram.com/log2base2"
"1708342535-56","https://goodcreator.co/instagram-influencers/it-ites/under-10k-followers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/basicallybhavesh/IA_1716251?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","bhavesh shaha | marketing","https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/7097643101.jpg","IT & ITES","3,844","19.00%","22,907","659","71","","","","","","","","https://www.instagram.com/basicallybhavesh"
"1708342542-57","https://goodcreator.co/instagram-influencers/it-ites/under-10k-followers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/mousmiguru/IA_101459?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","Mousmi Guru","https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/7885690888.jpg","IT & ITES","4,001","8.62%","1,810","277","67","","","","","","","","https://www.instagram.com/mousmiguru"
"1708342549-58","https://goodcreator.co/instagram-influencers/it-ites/under-10k-followers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/techie_life_style/IA_1716259?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","Amita Singh","","IT & ITES","4,124","1.29%","856","51","1","","","","","","","","https://www.instagram.com/techie_life_style"
"1708342555-59","https://goodcreator.co/instagram-influencers/it-ites/under-10k-followers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/androidcoding_/IA_1716242?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","Android Coding","https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/10644861962.jpg","IT & ITES","4,296","3.02%","NaN","126","3","","","","","","","","https://www.instagram.com/androidcoding_"
"1708342562-60","https://goodcreator.co/instagram-influencers/it-ites/under-10k-followers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/codeeater21/IA_103968?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","Code Eater","https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/48372361300.jpg","IT & ITES","4,475","2.91%","1,144","120","9","","","","","","","","https://www.instagram.com/codeeater21"
"1708342569-61","https://goodcreator.co/instagram-influencers/it-ites/under-10k-followers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/prateeknarang27/IA_1716244?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","Prateek Narang","https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/5439799247.jpg","IT & ITES","4,524","4.48%","4,070","196","6","","","","","","","","https://www.instagram.com/prateeknarang27"
"1708342576-62","https://goodcreator.co/instagram-influencers/it-ites/under-10k-followers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/i._m_.luv/IA_100595?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","Luv","https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/4047813135.jpg","IT & ITES","4,536","14.55%","5,182","657","2","177,000","215,310","13,040,564","160","","https://www.youtube.com/channel/UCDzhFuVYou1D8w1ABZo3b9A","","https://www.instagram.com/i._m_.luv"
"1708342582-63","https://goodcreator.co/instagram-influencers/it-ites/under-10k-followers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/iskillshort/IA_1716293?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","Skillshort Edulife Pvt Ltd","https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/5859864285.jpg","IT & ITES","4,741","0.61%","777","28","0","18,000","21,657","1,174,863","346","","https://www.youtube.com/channel/UC-AO5w0i1c9LRHvYdnP2__w","","https://www.instagram.com/iskillshort"
"1708342590-64","https://goodcreator.co/instagram-influencers/it-ites/under-10k-followers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/codeforcause/IA_94850?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","Code for Cause","https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/33973425152.jpg","IT & ITES","4,750","1.24%","861","58","0","66,600","4,143","826,051","260","","https://www.youtube.com/channel/UCfv8cds8AfIM3UZtAWOz6Gg","","https://www.instagram.com/codeforcause"
"1708342596-65","https://goodcreator.co/instagram-influencers/it-ites/under-10k-followers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/eh_gopikrishna/IA_1716245?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","Ethical Hacker - Gopikrishna","https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/5812360949.jpg","IT & ITES","4,761","3.39%","4,311","158","2","","","","","","","","https://www.instagram.com/eh_gopikrishna"
"1708342603-66","https://goodcreator.co/instagram-influencers/it-ites/under-10k-followers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/codesthaan/IA_94930?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","Java | Python | Coding Stuff","https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/15995268016.jpg","IT & ITES","4,807","3.30%","9,560","148","10","","","","","","","","https://www.instagram.com/codesthaan"
"1708342609-67","https://goodcreator.co/instagram-influencers/it-ites/under-10k-followers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/graphicemotions/IA_1716240?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","graphic Designer | Creator | social media manager","https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/42067303020.jpg","IT & ITES","4,812","1.17%","340","54","1","","","","","","","","https://www.instagram.com/graphicemotions"
"1708342617-68","https://goodcreator.co/instagram-influencers/it-ites/under-10k-followers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/testingshastra/IA_1716361?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","Testing Shastra","","IT & ITES","4,959","1.08%","3,376","43","10","1,910","1,762","79,245","91","","https://www.youtube.com/channel/UCg_SUG_BAPtVUvTSKse2xBg","","https://www.instagram.com/testingshastra"
"1708342623-69","https://goodcreator.co/instagram-influencers/it-ites/under-10k-followers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/javabykiran/IA_1716268?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","Java By Kiran- The Kiran Academy","","IT & ITES","4,994","0.98%","1,959","44","0","","","","","","","","https://www.instagram.com/javabykiran"
"1708342628-70","https://goodcreator.co/instagram-influencers/it-ites/under-10k-followers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/bepec_solutions/IA_1454968?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","BEPEC","https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/7012933873.jpg","IT & ITES","5,178","0.19%","482","9","0","","","","","","","","https://www.instagram.com/bepec_solutions"
"1708342635-71","https://goodcreator.co/instagram-influencers/it-ites/under-10k-followers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/techfosha/IA_93077?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","Techfosha Official","https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/7888067722.jpg","IT & ITES","5,180","0.57%","234","28","1","","","","","","","","https://www.instagram.com/techfosha"
"1708342641-72","https://goodcreator.co/instagram-influencers/it-ites/under-10k-followers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/tamilhacks0/IA_92739?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","tamilhacks","https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/7459987336.jpg","IT & ITES","5,186","4.37%","NaN","219","7","134,000","33,057","4,195,793","367","","https://www.youtube.com/channel/UCcKYZNaqxFlTK5W2dqh-i6A","","https://www.instagram.com/tamilhacks0"
"1708342648-73","https://goodcreator.co/instagram-influencers/it-ites/under-10k-followers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/devopsschool/IA_1716250?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","DevOps School","","IT & ITES","5,338","1.47%","8,016","77","0","","","","","","","","https://www.instagram.com/devopsschool"
"1708342655-74","https://goodcreator.co/instagram-influencers/it-ites/under-10k-followers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/frizbeedigital/IA_1716231?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","FrizBee™ Digital","","IT & ITES","5,389","1.45%","2,998","76","1","","","","","","","","https://www.instagram.com/frizbeedigital"
"1708342662-75","https://goodcreator.co/instagram-influencers/it-ites/under-10k-followers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/voiceofteluguhacking/IA_1716239?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","Voice Of Telugu - Hacking","","IT & ITES","5,433","2.03%","2,824","109","0","140,000","69,237","5,707,089","114","","https://www.youtube.com/channel/UCTaOl-lPhQxhfu2H23mm7RA","","https://www.instagram.com/voiceofteluguhacking"
"1708342670-76","https://goodcreator.co/instagram-influencers/it-ites/under-10k-followers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/softwaretestingbymkt/IA_1716266?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","Manish Kumar Tiwari","","IT & ITES","5,569","0.73%","3,327","40","0","196,000","191,739","15,743,254","229","","https://www.youtube.com/channel/UCKliIabx-RsHYTqjOiYegSg","","https://www.instagram.com/softwaretestingbymkt"
"1708342678-77","https://goodcreator.co/instagram-influencers/it-ites/under-10k-followers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/codeforinterview/IA_1716232?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","Code for Interview","https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/8581251531.jpg","IT & ITES","5,646","2.06%","1,312","111","4","","","","","","","","https://www.instagram.com/codeforinterview"
"1708342686-78","https://goodcreator.co/instagram-influencers/it-ites/under-10k-followers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/rajatsubhra/IA_1716255?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","Vfx world","https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/1450119220.jpg","IT & ITES","5,715","2.11%","3,366","118","2","132,000","281,302","9,155,868","531","","https://www.youtube.com/channel/UCJonHhxNiYZbkCRiw_RBVtw","","https://www.instagram.com/rajatsubhra"
"1708342694-79","https://goodcreator.co/instagram-influencers/it-ites/under-10k-followers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/ashokitschool/IA_1716271?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","Ashok IT","https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/37383468668.jpg","IT & ITES","6,308","1.39%","6,523","80","6","","","","","","","","https://www.instagram.com/ashokitschool"
"1708342704-80","https://goodcreator.co/instagram-influencers/it-ites/under-10k-followers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/shrisha_education/IA_87985?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","𝐒𝐇𝐑𝐢𝐒𝐇𝐀 𝐄𝐝𝐮𝐜𝐚𝐭𝐢𝐨𝐧","https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/9483711691.jpg","IT & ITES","6,406","0.43%","731","27","0","","","","","","","","https://www.instagram.com/shrisha_education"
"1708342713-81","https://goodcreator.co/instagram-influencers/it-ites/under-10k-followers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/thesinghsaurav/IA_93810?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","Saurav Kumar","https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/2225027458.jpg","IT & ITES","6,484","0.80%","424","51","0","","","","","","","","https://www.instagram.com/thesinghsaurav"
"1708342722-82","https://goodcreator.co/instagram-influencers/it-ites/under-10k-followers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/geekyshow1/IA_1716278?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","Rajesh Kumar","https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/10879502745.jpg","IT & ITES","6,516","1.68%","1,581","102","7","","","","","","","","https://www.instagram.com/geekyshow1"
"1708342731-83","https://goodcreator.co/instagram-influencers/it-ites/under-10k-followers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/shekharsalesforce/IA_1716230?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","Intelogik Solutions","","IT & ITES","6,575","0.08%","452","5","NaN","","","","","","","","https://www.instagram.com/shekharsalesforce"
"1708342740-84","https://goodcreator.co/instagram-influencers/it-ites/under-10k-followers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/dautoindia/IA_1716227?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","DAuto India","","IT & ITES","6,661","0.79%","NaN","51","1","","","","","","","","https://www.instagram.com/dautoindia"
"1708342749-85","https://goodcreator.co/instagram-influencers/it-ites/under-10k-followers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/digi_vivek/IA_84250?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","Vivek Kumar | Full Stack Developer 🇮🇳","https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/7982059859.jpg","IT & ITES","6,666","1.00%","967","55","10","","","","","","","","https://www.instagram.com/digi_vivek"
"1708342758-86","https://goodcreator.co/instagram-influencers/it-ites/under-10k-followers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/noobhackersofficial/IA_1716241?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","Noob Hackers","","IT & ITES","7,467","3.95%","5,750","275","19","","","","","","","","https://www.instagram.com/noobhackersofficial"
"1708342767-87","https://goodcreator.co/instagram-influencers/it-ites/under-10k-followers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/durgesh_k_t/IA_88488?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","Durgesh Kr. Tiwari","https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/4145317001.jpg","IT & ITES","7,594","3.95%","5,286","295","4","247,000","1,561,674","42,348,611","1,128","","https://www.youtube.com/channel/UC-Gn7EgShAINFthjuzxi9PQ","","https://www.instagram.com/durgesh_k_t"
"1708342775-88","https://goodcreator.co/instagram-influencers/it-ites/under-10k-followers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/brandlitic/IA_1716226?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","Brandlitic","https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/3966230021.jpg","IT & ITES","7,608","0.06%","44","4","0","61,200","218,096","4,665,824","218","","https://www.youtube.com/channel/UCF-uUxo43IPpnEwnR62WGlA","","https://www.instagram.com/brandlitic"
"1708342784-89","https://goodcreator.co/instagram-influencers/it-ites/under-10k-followers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/pepcoding/IA_1716224?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","Pepcoding","https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/13955613022.jpg","IT & ITES","7,697","1.28%","3,769","94","4","175,000","425,087","28,485,247","5,768","","https://www.youtube.com/channel/UC7rNzgC2fEBVpb-q_acpsmw","","https://www.instagram.com/pepcoding"
"1708342793-90","https://goodcreator.co/instagram-influencers/it-ites/under-10k-followers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/machine_learning_hub.ai/IA_1716233?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","Machine Learning🧠 Hub","","IT & ITES","7,895","0.53%","1,246","40","1","","","","","","","","https://www.instagram.com/machine_learning_hub.ai"
